sep=,
"Date","Open(Q.DJI)","High(Q.DJI)","Low(Q.DJI)","Last(Q.DJI)"
"31/12/2019","28,109.74","28,109.84","27,325.13","27,649.78"
"30/11/2019","27,142.95","28,174.97","27,142.95","28,051.41"
"31/10/2019","26,962.54","27,204.36","25,743.46","27,046.23"
"30/09/2019","26,198.26","27,306.73","25,978.22","26,916.83"
"31/08/2019","26,879.86","27,175.59","25,339.6","26,403.28"
"31/07/2019","26,805.86","27,398.68","26,616.21","26,864.27"
"30/06/2019","24,830.16","26,907.37","24,680.57","26,599.96"
"31/05/2019","26,639.06","26,689.39","24,809.51","24,815.04"
"30/04/2019","26,075.1","26,695.96","26,062.59","26,592.91"
"31/03/2019","26,019.67","26,155.98","25,208","25,928.68"
"28/02/2019","25,025.31","26,241.42","24,883.04","25,916"
"31/01/2019","23,058.61","25,109.62","22,638.41","24,999.67"
"31/12/2018","25,779.57","25,980.21","21,712.53","23,327.46"
"30/11/2018","25,142.08","26,277.82","24,268.74","25,538.46"
"31/10/2018","26,598.36","26,951.81","24,122.23","25,115.76"
"30/09/2018","25,916.07","26,769.16","25,754.32","26,458.31"
"31/08/2018","25,461.63","26,167.94","24,965.77","25,964.82"
"31/07/2018","24,161.53","25,587.24","24,077.56","25,415.19"
"30/06/2018","24,542.09","25,402.83","23,997.21","24,271.41"
"31/05/2018","24,117.29","25,086.49","23,531.31","24,415.84"
"30/04/2018","24,076.6","24,858.97","23,344.52","24,163.15"
"31/03/2018","25,024.04","25,449.15","23,509.06","24,103.11"
"28/02/2018","26,083.04","26,306.7","23,360.29","25,029.2"
"31/01/2018","24,809.35","26,616.71","24,741.7","26,149.39"
"31/12/2017","24,305.4","24,876.07","23,921.9","24,719.22"
"30/11/2017","23,442.9","24,327.82","23,242.75","24,272.35"
"31/10/2017","22,423.47","23,485.25","22,416","23,377.24"
"30/09/2017","21,981.77","22,419.51","21,709.63","22,405.09"
"31/08/2017","21,961.42","22,179.11","21,600.34","21,948.1"
"31/07/2017","21,392.3","21,929.8","21,279.3","21,891.12"
"30/06/2017","21,030.55","21,535.03","20,994.22","21,349.63"
"31/05/2017","20,962.73","21,112.32","20,553.45","21,008.65"
"30/04/2017","20,665.17","21,070.9","20,379.55","20,940.51"
"31/03/2017","20,957.29","21,169.11","20,412.8","20,663.22"
"28/02/2017","19,923.81","20,851.33","19,831.09","20,812.24"
"31/01/2017","19,872.86","20,125.58","19,677.94","19,864.09"
"31/12/2016","19,149.2","19,987.63","19,138.79","19,762.6"
"30/11/2016","18,158.24","19,225.29","17,883.56","19,123.58"
"31/10/2016","18,279.6","18,399.96","17,959.95","18,142.42"
"30/09/2016","18,396.57","18,551.54","17,992.21","18,308.15"
"31/08/2016","18,434.5","18,668.44","18,247.79","18,400.88"
"31/07/2016","17,924.24","18,622.01","17,713.45","18,432.24"
"30/06/2016","17,754.55","18,016","17,063.08","17,929.99"
"31/05/2016","17,783.78","17,934.61","17,331.07","17,787.2"
"30/04/2016","17,661.74","18,167.63","17,484.23","17,773.64"
"31/03/2016","16,545.67","17,790.11","16,545.67","17,685.09"
"29/02/2016","16,453.63","16,795.98","15,503.01","16,516.5"
"31/01/2016","17,405.48","17,405.48","15,450.56","16,466.3"
"31/12/2015","17,719.72","17,901.58","17,116.73","17,425.03"
"30/11/2015","17,672.62","17,977.85","17,210.43","17,719.92"
"31/10/2015","16,278.62","17,799.96","16,013.66","17,663.54"
"30/09/2015","16,528.03","16,933.43","15,942.37","16,284.7"
"31/08/2015","17,696.74","17,704.76","15,370.33","16,528.03"
"31/07/2015","17,638.12","18,137.12","17,399.17","17,689.86"
"30/06/2015","18,017.82","18,188.81","17,576.5","17,619.51"
"31/05/2015","17,859.27","18,351.36","17,733.12","18,010.68"
"30/04/2015","17,778.52","18,175.56","17,585.01","17,840.52"
"31/03/2015","18,134.05","18,288.63","17,579.27","17,776.12"
"28/02/2015","17,169.99","18,244.38","17,037.76","18,132.7"
"31/01/2015","17,823.07","17,951.78","17,136.3","17,164.95"
"31/12/2014","17,827.27","18,103.45","17,067.59","17,823.07"
"30/11/2014","17,390.9","17,894.83","17,278.36","17,828.24"
"31/10/2014","17,040.46","17,395.54","15,855.12","17,390.52"
"30/09/2014","17,097.42","17,350.64","16,934.43","17,042.9"
"31/08/2014","16,561.7","17,153.8","16,333.78","17,098.45"
"31/07/2014","16,828.53","17,151.56","16,563.3","16,563.3"
"30/06/2014","16,716.85","16,978.02","16,673.65","16,826.6"
"31/05/2014","16,580.26","16,735.51","16,341.3","16,717.17"
"30/04/2014","16,458.05","16,631.63","16,015.32","16,580.84"
"31/03/2014","16,321.71","16,505.7","16,046.99","16,457.66"
"28/02/2014","15,697.69","16,398.95","15,340.69","16,321.71"
"31/01/2014","16,572.17","16,573.07","15,617.55","15,698.85"
"31/12/2013","16,087.12","16,588.25","15,703.79","16,576.66"
"30/11/2013","15,558.01","16,174.51","15,522.18","16,086.41"
"31/10/2013","15,132.49","15,721","14,719.43","15,545.75"
"30/09/2013","14,801.55","15,709.58","14,777.48","15,129.67"
"31/08/2013","15,503.85","15,658.43","14,760.41","14,810.31"
"31/07/2013","14,911.6","15,634.32","14,858.93","15,499.54"
"30/06/2013","15,123.55","15,340.09","14,551.27","14,909.6"
"31/05/2013","14,839.8","15,542.4","14,687.05","15,115.57"
"30/04/2013","14,578.54","14,887.51","14,434.43","14,839.8"
"31/03/2013","14,054.49","14,585.1","13,937.6","14,578.54"
"28/02/2013","13,860.58","14,149.15","13,784.01","14,054.49"
"31/01/2013","13,104.3","13,969.99","13,104.3","13,860.58"
"31/12/2012","13,027.73","13,365.86","12,883.89","13,104.14"
"30/11/2012","13,099.19","13,290.75","12,471.49","13,025.58"
"31/10/2012","13,437.66","13,661.87","13,039.86","13,096.46"
"30/09/2012","13,092.15","13,653.24","12,977.09","13,437.13"
"31/08/2012","13,007.47","13,330.76","12,778.9","13,090.84"
"31/07/2012","12,879.71","13,128.64","12,492.25","13,008.68"
"30/06/2012","12,391.56","12,898.94","12,035.09","12,880.09"
"31/05/2012","13,214.16","13,338.66","12,311.56","12,393.45"
"30/04/2012","13,211.36","13,297.11","12,710.56","13,213.63"
"31/03/2012","12,952.29","13,289.08","12,734.86","13,212.04"
"29/02/2012","12,632.76","13,055.75","12,632.76","12,952.07"
"31/01/2012","12,221.19","12,841.95","12,221.19","12,632.91"
"31/12/2011","12,046.21","12,328.47","11,735.19","12,217.56"
"30/11/2011","11,951.53","12,187.51","11,231.56","12,045.68"
"31/10/2011","10,912.1","12,284.31","10,404.49","11,955.01"
"30/09/2011","11,613.3","11,716.84","10,597.14","10,913.38"
"31/08/2011","12,144.22","12,282.42","10,604.07","11,613.53"
"31/07/2011","12,412.07","12,753.89","12,083.45","12,143.24"
"30/06/2011","12,569.41","12,569.49","11,862.53","12,414.34"
"31/05/2011","12,810.16","12,876","12,309.52","12,569.79"
"30/04/2011","12,321.02","12,832.83","12,093.89","12,810.54"
"31/03/2011","12,226.49","12,383.46","11,555.48","12,319.73"
"28/02/2011","11,892.5","12,391.29","11,892.5","12,226.34"
"31/01/2011","11,577.43","12,020.52","11,573.87","11,891.93"
"31/12/2010","11,007.23","11,625","11,007.23","11,577.51"
"30/11/2010","11,120.3","11,451.53","10,929.28","11,006.02"
"31/10/2010","10,789.72","11,247.6","10,711.12","11,118.49"
"30/09/2010","10,016.01","10,948.88","10,016.01","10,788.05"
"31/08/2010","10,468.82","10,719.94","9,936.62","10,014.72"
"31/07/2010","9,773.27","10,584.99","9,614.32","10,465.94"
"30/06/2010","10,133.94","10,594.16","9,753.84","9,774.02"
"31/05/2010","11,009.6","11,177.67","9,774.48","10,136.63"
"30/04/2010","10,857.31","11,258.01","10,844.09","11,008.61"
"31/03/2010","10,326.1","10,955.48","10,326.1","10,856.63"
"28/02/2010","10,068.99","10,438.55","9,835.09","10,325.26"
"31/01/2010","10,430.69","10,729.89","10,043.75","10,067.33"
"31/12/2009","10,343.82","10,580.33","10,235.63","10,428.05"
"30/11/2009","9,712.13","10,495.61","9,678.95","10,344.84"
"31/10/2009","9,711.6","10,119.47","9,430.08","9,712.73"
"30/09/2009","9,492.32","9,917.99","9,252.93","9,712.28"
"31/08/2009","9,173.65","9,630.2","9,116.52","9,496.28"
"31/07/2009","8,447.53","9,246.43","8,087.19","9,171.61"
"30/06/2009","8,501.53","8,877.93","8,259.43","8,447"
"31/05/2009","8,167.41","8,591.93","8,099.31","8,500.33"
"30/04/2009","7,606.13","8,307.51","7,483.87","8,168.12"
"31/03/2009","7,056.48","7,931.33","6,469.95","7,608.92"
"28/02/2009","8,000.62","8,315.07","7,033.62","7,062.93"
"31/01/2009","8,772.25","9,088.06","7,909.03","8,000.86"
"31/12/2008","8,826.89","9,026.41","8,118.5","8,776.39"
"30/11/2008","9,326.04","9,653.95","7,449.38","8,829.04"
"31/10/2008","10,847.4","10,882.52","7,882.51","9,325.01"
"30/09/2008","11,545.63","11,790.17","10,365.45","10,850.66"
"31/08/2008","11,379.89","11,867.11","11,221.53","11,543.55"
"31/07/2008","11,344.64","11,698.17","10,827.71","11,378.02"
"30/06/2008","12,637.67","12,638.08","11,287.56","11,350.01"
"31/05/2008","12,818.34","13,136.69","12,442.59","12,638.32"
"30/04/2008","12,266.64","13,010","12,266.47","12,820.13"
"31/03/2008","12,264.36","12,622.07","11,731.6","12,262.89"
"29/02/2008","12,638.17","12,767.74","12,069.47","12,266.39"
"31/01/2008","13,261.82","13,279.54","11,634.82","12,650.36"
"31/12/2007","13,368.22","13,780.11","13,092","13,264.82"
"30/11/2007","13,924.16","13,924.16","12,724.09","13,371.72"
"31/10/2007","13,895.71","14,198.1","13,407.49","13,930.01"
"30/09/2007","13,358.39","13,924.81","13,021.93","13,895.63"
"31/08/2007","13,211.09","13,695.82","12,517.94","13,357.74"
"31/07/2007","13,409.6","14,021.95","13,199.79","13,211.99"
"30/06/2007","13,628.69","13,692","13,251.53","13,408.62"
"31/05/2007","13,062.75","13,673.07","13,041.3","13,627.64"
"30/04/2007","12,354.52","13,162.06","12,324.28","13,062.91"
"31/03/2007","12,265.59","12,511.05","11,939.61","12,354.35"
"28/02/2007","12,617.2","12,795.93","12,086.06","12,268.63"
"31/01/2007","12,459.54","12,657.02","12,337.37","12,621.69"
"31/12/2006","12,220.97","12,529.88","12,089.98","12,463.15"
"30/11/2006","12,080.25","12,361","11,965.31","12,221.93"
"31/10/2006","11,678.99","12,167.02","11,653.06","12,080.73"
"30/09/2006","11,382.75","11,741.99","11,323.84","11,679.07"
"31/08/2006","11,184.8","11,407.08","11,042.64","11,381.15"
"31/07/2006","11,149.34","11,257.08","10,683.32","11,185.68"
"30/06/2006","11,169.03","11,285.82","10,698.85","11,150.22"
"31/05/2006","11,367.78","11,670.19","11,030.47","11,168.31"
"30/04/2006","11,113","11,417.66","11,039.12","11,367.14"
"31/03/2006","10,993.25","11,334.96","10,922.73","11,109.32"
"28/02/2006","10,862.14","11,159.18","10,737.67","10,993.41"
"31/01/2006","10,718.3","11,047.76","10,661.15","10,864.86"
"31/12/2005","10,806.03","10,940.34","10,709.42","10,717.5"
"30/11/2005","10,437.51","10,959.79","10,388.76","10,805.87"
"31/10/2005","10,569.5","10,608.56","10,156.46","10,440.07"
"30/09/2005","10,481.44","10,701.81","10,350.96","10,568.7"
"31/08/2005","10,641.78","10,719.41","10,349.37","10,481.6"
"31/07/2005","10,273.59","10,717.73","10,175.4","10,640.91"
"30/06/2005","10,462.86","10,656.29","10,253.49","10,274.97"
"31/05/2005","10,192","10,560.81","10,075.55","10,467.48"
"30/04/2005","10,504.57","10,568.93","10,000.46","10,192.51"
"31/03/2005","10,769.04","10,984.46","10,396.24","10,503.76"
"28/02/2005","10,489.72","10,853.43","10,489.64","10,766.23"
"31/01/2005","10,783.75","10,867.39","10,368.61","10,489.94"
"31/12/2004","10,425.8","10,868.07","10,418.63","10,783.01"
"30/11/2004","10,028.73","10,602.85","10,010.15","10,428.02"
"31/10/2004","10,082.04","10,270.37","9,708.4","10,027.47"
"30/09/2004","10,170.12","10,363.36","9,977.92","10,080.27"
"31/08/2004","10,138.45","10,211.25","9,783.91","10,173.92"
"31/07/2004","10,434","10,448.09","9,913.92","10,139.71"
"30/06/2004","10,187.18","10,487.54","10,134.86","10,435.48"
"31/05/2004","10,227.27","10,386.32","9,852.19","10,188.45"
"30/04/2004","10,357.52","10,570.81","10,219.18","10,225.57"
"31/03/2004","10,582.25","10,695.55","10,007.49","10,357.7"
"29/02/2004","10,487.78","10,753.63","10,434.67","10,583.92"
"31/01/2004","10,452.74","10,705.18","10,367.41","10,488.07"
"31/12/2003","9,785.35","10,462.44","9,785.35","10,453.92"
"30/11/2003","9,802.46","9,903.57","9,585.5","9,782.46"
"31/10/2003","9,276.8","9,850.01","9,276.8","9,801.12"
"30/09/2003","9,416.67","9,686.08","9,230.47","9,275.06"
"31/08/2003","9,232.68","9,499.97","8,997.11","9,415.82"
"31/07/2003","8,983.66","9,361.4","8,871.2","9,233.8"
"30/06/2003","8,851.45","9,352.77","8,851.45","8,985.44"
"31/05/2003","8,478.48","8,868.33","8,340.23","8,850.26"
"30/04/2003","7,992.83","8,559.77","7,979.69","8,480.09"
"31/03/2003","7,890.24","8,522.18","7,416.64","7,992.13"
"28/02/2003","8,053.74","8,152.53","7,628.99","7,891.08"
"31/01/2003","8,342.38","8,869.29","7,917.16","8,053.81"
"31/12/2002","8,902.95","9,043.37","8,242.91","8,341.63"
"30/11/2002","8,395.64","8,950.33","8,298.68","8,896.09"
"31/10/2002","7,593.04","8,558.63","7,197.49","8,397.03"
"30/09/2002","8,659.27","8,726.9","7,460.78","7,591.93"
"31/08/2002","8,732.58","9,077.01","8,030.82","8,663.5"
"31/07/2002","9,239.25","9,410.38","7,532.66","8,736.59"
"30/06/2002","9,923.94","9,986.49","8,926.57","9,243.26"
"31/05/2002","9,944.9","10,353.43","9,802.23","9,925.25"
"30/04/2002","10,402.07","10,402.07","9,811.57","9,946.22"
"31/03/2002","10,111.04","10,673.1","10,111.04","10,403.94"
"28/02/2002","9,923.04","10,255.24","9,580.32","10,106.13"
"31/01/2002","10,021.71","10,300.15","9,529.46","9,920"
"31/12/2001","9,848.93","10,184.45","9,703.9","10,021.5"
"30/11/2001","9,087.45","9,992.79","9,014.46","9,851.56"
"31/10/2001","8,845.97","9,598.17","8,732.14","9,075.14"
"30/09/2001","9,946.98","10,182.38","8,062.34","8,847.56"
"31/08/2001","10,527.38","10,609.65","9,869.14","9,949.75"
"31/07/2001","10,504.95","10,679.12","10,120.89","10,522.81"
"30/06/2001","10,913.57","11,196.53","10,394.72","10,502.4"
"31/05/2001","10,734.05","11,350.05","10,673.22","10,911.94"
"30/04/2001","9,877.16","10,906.41","9,375.72","10,734.97"
"31/03/2001","10,493.25","10,859.5","9,106.54","9,878.78"
"28/02/2001","10,884.82","11,035.14","10,294.01","10,495.28"
"31/01/2001","10,790.92","11,028","10,468.04","10,887.36"
"31/12/2000","10,416.76","10,917.68","10,299.21","10,786.85"
"30/11/2000","10,966.21","11,006.5","10,292.39","10,414.49"
"31/10/2000","10,659.06","10,995.41","9,654.64","10,971.14"
"30/09/2000","11,219.54","11,401.19","10,567.32","10,650.92"
"31/08/2000","10,523.81","11,319.06","10,516.76","11,215.1"
"31/07/2000","10,450.36","10,874.63","10,393.09","10,521.98"
"30/06/2000","10,532.27","10,863","10,335.46","10,447.9"
"31/05/2000","10,749.42","10,971.24","10,258.81","10,522.34"
"30/04/2000","10,863.28","11,425.45","10,201.53","10,733.92"
"31/03/2000","10,128.11","11,234.65","9,731.81","10,921.93"
"29/02/2000","10,937.74","11,118.93","9,836.06","10,128.31"
"31/01/2000","11,501.85","11,750.28","10,701.64","10,940.54"
"31/12/1999","10,876.47","11,568.77","10,859.65","11,497.12"
"30/11/1999","10,730.79","11,112.77","10,536.27","10,877.81"
"31/10/1999","10,335.69","10,790.02","9,976.02","10,729.87"
"30/09/1999","10,828.44","11,142.41","10,081.13","10,336.96"
"31/08/1999","10,654.83","11,365.93","10,549.08","10,829.28"
"31/07/1999","10,966.05","11,252.27","10,647.86","10,655.15"
"30/06/1999","10,561.01","11,003.41","10,409.14","10,970.81"
"31/05/1999","10,789.04","11,130.67","10,434.26","10,559.75"
"30/04/1999","9,786.44","10,961.71","9,765.63","10,789.04"
"31/03/1999","9,307.39","10,085.31","9,211.23","9,786.16"
"28/02/1999","9,359.6","9,611.33","9,099.04","9,306.57"
"31/01/1999","9,184.01","9,647.96","9,063.26","9,358.82"
"31/12/1998","9,116.55","9,334.88","8,676.03","9,181.43"
"30/11/1998","8,595.7","9,380.2","8,595.7","9,116.55"
"31/10/1998","7,841.33","8,659.81","7,467.49","8,592.11"
"30/09/1998","7,545.76","8,182.47","7,400.3","7,842.62"
"31/08/1998","8,883.29","8,886.12","7,539.06","7,539.06"
"31/07/1998","8,958.99","9,367.84","8,816.09","8,883.29"
"30/06/1998","8,900.95","9,104.72","8,569.88","8,952.01"
"31/05/1998","9,066.61","9,261.91","8,788.1","8,899.95"
"30/04/1998","8,801.56","9,213.33","8,748.74","9,063.36"
"31/03/1998","8,544.47","8,959.24","8,405.72","8,799.8"
"28/02/1998","7,909.99","8,566.89","7,909.99","8,545.71"
"31/01/1998","7,910.49","8,035.54","7,443.41","7,906.5"
"31/12/1997","7,825.12","8,166.29","7,576.93","7,908.24"
"30/11/1997","7,443.07","7,881.07","7,349.99","7,823.12"
"31/10/1997","7,992.17","8,184.7","6,971.32","7,442.08"
"30/09/1997","7,667.25","8,035.63","7,580.85","7,945.25"
"31/08/1997","8,213.78","8,299.49","7,606.86","7,622.42"
"31/07/1997","7,692.47","8,282.77","7,667.36","8,222.61"
"30/06/1997","7,351.65","7,834.06","7,253.78","7,672.79"
"31/05/1997","6,980.09","7,394.95","6,913.06","7,331.04"
"30/04/1997","6,562.33","7,057.55","6,356.37","7,008.99"
"31/03/1997","6,836.56","7,112.1","6,561.2","6,583.47"
"28/02/1997","6,813.86","7,073.62","6,710.72","6,877.73"
"31/01/1997","6,461.73","6,906.22","6,352.82","6,813.08"
"31/12/1996","6,501.58","6,587.05","6,236.05","6,448.26"
"30/11/1996","6,036.46","6,589.53","5,998.82","6,521.7"
"31/10/1996","5,878.81","6,134.11","5,861.67","6,029.38"
"30/09/1996","5,581.07","5,929.88","5,561.46","5,882.16"
"31/08/1996","5,534.09","5,739.02","5,524.1","5,616.2"
"31/07/1996","5,670.14","5,733.31","5,182.32","5,528.91"
"30/06/1996","5,627.29","5,742.54","5,580.38","5,654.62"
"31/05/1996","5,554.26","5,796.1","5,342.19","5,643.17"
"30/04/1996","5,609.9","5,697.69","5,415.53","5,569.07"
"31/03/1996","5,524.64","5,709.97","5,424.2","5,587.14"
"29/02/1996","5,387.35","5,659.4","5,348.34","5,485.62"
"31/01/1996","5,107","5,408.67","5,000.79","5,395.3"
"31/12/1995","5,074.13","5,235.62","5,031.5","5,117.12"
"30/11/1995","4,749.34","5,118.93","4,744.64","5,074.49"
"31/10/1995","4,786.55","4,816.9","4,659.74","4,755.48"
"30/09/1995","4,610.2","4,816.54","4,607.03","4,789.08"
"31/08/1995","4,711.28","4,754.96","4,570.85","4,610.56"
"31/07/1995","4,552.98","4,747.21","4,551.25","4,708.47"
"30/06/1995","4,457.19","4,593.1","4,406.69","4,556.09"
"31/05/1995","4,316.43","4,465.14","4,301.56","4,465.14"
"30/04/1995","4,159.42","4,328.53","4,155.96","4,321.27"
"31/03/1995","3,992.03","4,198.84","3,945.69","4,157.69"
"28/02/1995","3,850.25","4,021.23","3,831.41","4,011.05"
"31/01/1995","3,831.41","3,936.72","3,817.26","3,843.86"
"31/12/1994","3,733.51","3,866.4","3,655.11","3,834.44"
"30/11/1994","3,892.98","3,907.78","3,638.83","3,739.22"
"31/10/1994","3,850.59","3,949.84","3,747.97","3,908.12"
"30/09/1994","3,899.5","3,953.88","3,820.21","3,843.18"
"31/08/1994","3,767.09","3,939.32","3,736.33","3,913.42"
"31/07/1994","3,654.42","3,770","3,623.02","3,764.5"
"30/06/1994","3,753.14","3,823.39","3,610.4","3,624.96"
"31/05/1994","3,683.77","3,772.79","3,623.1","3,758.37"
"30/04/1994","3,552.18","3,710.84","3,552.18","3,681.69"
"31/03/1994","3,828.93","3,895.94","3,559.09","3,635.96"
"28/02/1994","3,976.67","3,982.02","3,826.39","3,832.02"
"31/01/1994","3,751.57","3,985.96","3,742.81","3,978.36"
"31/12/1993","3,707.7","3,799.92","3,685.06","3,754.09"
"30/11/1993","3,673.33","3,717.76","3,600.67","3,683.95"
"31/10/1993","3,557.36","3,708.82","3,553.72","3,680.59"
